P1_B2004,P1_B2005,P1_B2006,P2_B2016,P2_B2017,P3_B2021,P3_B2022,P4_HT_LD,P4_HT_PG,Label
53.69692521395506,50.843507279005756,54.99749622732575,44.80536376359474,40.42848578218529,71.51960146739981,71.97686560492065,31.601437531583375,22.223855942982496,0
53.93442213329726,51.25519143093988,55.6235912198062,45.61489633141162,41.40304866444045,71.37402330739347,72.68479107138384,31.745592913914017,21.89263158740492,0
52.361707326614386,49.83447477422157,54.170366522472385,44.420078804096086,39.77275139337433,71.09132542870435,71.69547129943393,30.96197746431246,21.774452926719125,0
53.29971086979374,50.78828073277478,54.88371893897766,44.95904309043498,40.3208539393812,71.02741792285613,72.45054313006226,31.053633604970614,22.20149299181087,0
53.06815204404167,50.45727481522755,54.34154799625125,44.78240099097373,40.60851469159232,71.34424930422394,72.42135345178984,31.50229281243247,22.108964109806383,0
53.05559024313838,49.631796256088,55.12920888718727,44.12349038654244,39.923368197893886,70.99239300729405,70.96305087942571,31.38407774397164,21.690959388557456,0
54.455969437010836,51.29511523951467,55.765384684690375,45.47862796987343,41.11121024668055,71.48132467322746,71.82472152957999,31.416649621992693,22.072157363174,0
53.04060494865087,50.78997305878393,55.37386976137672,44.82077082297792,40.22127768092415,71.03343425338517,71.9399009140443,31.19512615407321,22.02811059317031,0
53.97908293659513,51.57872523218817,55.93748849502559,44.29004970249636,39.43022384301563,71.11905055218048,72.34568563151522,31.674218755160407,22.432799093498673,0
53.96477053079733,51.47231606915673,56.1643693856162,45.30722758653612,40.56295466435212,72.16147277155298,72.46686156379283,31.415514581811976,22.028400049677636,0
53.69585884748785,50.970973266999685,55.47646944562933,44.74467784149077,39.9673659028756,71.00903775092154,72.37393323981907,31.433349205277757,22.124232274653597,0
53.599026238399965,50.713438215520185,55.58980192817253,44.80568158316074,40.49957731906081,71.28735665209297,71.78753067799526,31.20202875843743,22.011461956628533,0
53.65647442459879,51.130974099970565,56.45433063983403,44.63102787964703,40.253281552668454,71.52138019097161,71.94468755751616,31.805162410937708,22.384067172232594,0
53.20298188846187,51.54285326043245,55.07660843180056,44.174899663756044,39.57782461992671,71.58171510226838,71.53585680189465,31.485021732583345,22.10318512784744,0
53.56474038384,51.597644035118094,56.30323290520352,45.514641706570025,40.83481487745437,71.5088227078652,72.34660834016636,31.604857863891315,21.995630281022102,0
54.97466020902758,51.452726774709525,56.03400478140338,45.732713547995196,41.30213709086832,70.76512004283772,72.15556455023432,31.999604044351763,22.590607127791678,0
53.46652337969199,50.82579179903315,55.89141258711228,44.51914257940815,39.97142898141558,71.49910786673519,72.63103399621573,31.35215338666394,21.839342535931717,0
53.62733409906261,50.77644464218747,54.98066394044252,44.54681961594725,39.9177936417794,71.567116095643,72.73848110703662,31.66301185281852,22.684604415991693,0
54.156822736458736,51.254945279937786,55.774056065138424,45.319234577541714,41.3808884584858,72.0431385669481,72.2482918594297,31.243637360476363,21.74258165371722,0
53.59857175114884,50.71485826987913,56.1381359794038,44.652696748134446,40.022539814921366,71.8700743417389,72.58115572054722,31.575307518811197,22.263231565141226,0
54.59395746361005,51.85701951113295,56.37478570866532,44.47953302815386,40.23217162913434,72.13051425324987,72.35691511208313,32.13942189051398,22.242093075021135,0
54.6904493650808,51.62106766459382,55.96189253370846,45.182358742099105,40.78189557095572,71.05294424446234,71.9325857390584,31.310323403222107,21.82187960831746,0
53.336468504901866,51.111792824111184,55.05065001747376,44.45983012164348,39.55687033002758,71.08332902543482,72.11353725182192,31.86245689025588,22.185876004333778,0
54.96043131613897,52.128827702033554,56.12594625099172,45.4094766579188,40.66483082708608,71.77200780717263,71.40323670600186,32.29103763334432,22.33027327945777,0
53.69552847157401,51.14220950044633,54.831839894040755,44.42981776503909,40.2325725005586,72.20082626846744,72.36366346577891,31.992029170668967,22.2795386190329,0
54.91707911846601,51.14393413175077,56.102463646752476,45.06670085921302,40.520585937515214,71.56044626811872,72.28838755323859,31.668888262389594,22.240296948382145,0
54.707641977514925,51.97062276154523,55.54528778129343,44.469904125174715,39.58343183894914,71.31659918288925,72.06098729294769,31.526326142612316,22.018947206410605,0
54.63892837499243,51.778638203205375,55.33841787274649,44.9911568030589,40.61038758138974,70.91190597869326,73.04131124734819,31.29596274623116,22.145767396360746,0
55.457942215349064,52.6566026302781,57.332427477121996,45.979935094666985,41.20725019164825,71.91986190480849,72.9177955243002,32.35772167219094,22.46412252121165,0
54.93336738228743,51.90269776041422,55.724969391311106,44.339833024418326,40.03661737462001,71.7074073010949,72.95422655125945,31.77610708624532,22.382739672141113,0
55.710207830334554,52.957306413808794,56.40251173720668,45.50389113648676,41.75983442008971,71.57221442708449,73.04562469588522,31.37429075339544,21.84348854940714,0
55.27621511749269,51.82800607939701,56.35840206791949,45.61391423427584,41.16725453184018,72.26690964955856,72.72113545365683,31.620208338025368,22.359981270592392,0
55.75162993136184,52.28520150650797,56.013011846882094,45.077801845350024,40.753673565695195,71.79584527133542,72.73796893507657,31.613956075441997,22.286443000772948,0
54.84293786404756,52.494162374656554,55.67109197780684,45.138924842675884,40.54883399969216,71.86441214894488,73.18084092262967,31.798827522797442,22.46178001401624,0
54.75737378087103,52.70274558477082,55.949350970950704,44.37831431659661,39.604606587630684,72.33842714867544,73.12085450103339,32.672990442445105,22.83881975987128,0
55.50575661227811,52.62727733759197,56.38225999581534,44.7316593008392,40.56567084671301,73.00817252623595,73.32215589199103,32.24162896651693,22.835011665511583,0
55.13069125876975,52.037746312732054,56.01521230528296,44.42201630958955,39.79806289283771,71.7146778495875,72.80762058393896,32.117440046107994,22.150214620914262,0
56.04659550892353,53.25279638295274,57.4140108948718,45.14728573633766,40.56380265242042,71.52268110109736,72.35695516149063,32.33792465363616,22.725804495295613,0
55.32423536125803,52.94042485401542,55.753736896788325,44.20274843107771,40.320516248662116,71.4899482393088,72.9891584841336,32.534508437805805,22.801800818986074,0
54.783312585018514,52.021757794240244,54.895346125632685,43.765537492755406,39.28767141587046,72.24634878025144,72.60168148620103,32.14758487993995,22.670106849519865,0
54.86717665570052,51.73712872400781,54.718281905770965,44.49962144622808,40.41425774114764,71.485915831182,73.23751306903034,32.42542769163112,22.682651990971774,0
54.82426624808451,52.463870225900116,55.70405138388374,43.818520269389744,39.552911677828405,71.86757989018628,73.07431720075695,31.803887665372994,22.065911388970797,0
54.68806193539314,51.836790605711684,55.2567788461155,44.210126552787024,39.623186585692366,71.93434140062779,72.97554104912177,31.739468696147593,21.999258751709533,0
55.41651287100209,52.840539046082114,55.35260373139841,44.394572323995675,40.05753728562402,72.87774334500325,72.77294028730321,31.69010330910392,22.180710402567218,0
56.29930341204412,52.75529745341702,55.14918836845213,44.19670850838764,39.562111252745645,72.71830592557254,73.48815212515186,32.0881842559243,22.40970569469756,0
54.02627052056979,51.326745272223455,54.093810383889995,43.589433918929764,39.50190805980901,71.37561739222497,73.46834920238982,31.210575639377616,22.018787892016064,0
55.54157738877001,53.314481299918675,55.56107380493507,44.54265663813045,40.462519122819124,72.9582510252193,72.74446275699268,32.39561126339868,22.86769633829366,0
55.46299458402958,52.104979537879494,54.10225696244042,43.45426690356941,39.12354235188812,71.57938952562984,72.42854385056704,31.847884412103888,22.303084504147932,0
54.538996237434496,52.01762417770672,54.22571940777601,43.919097802072734,39.92993094989624,72.28899683782339,73.15020458620002,32.24077969012667,22.57367928909398,0
54.809393760951956,51.88538428843822,54.2614176730053,43.647196343771256,39.33049883360036,71.81272335251893,73.670895805208,31.571384184524007,22.312891404064295,0
55.92727964316839,52.593869724771075,54.24908730632221,44.54331190355602,40.363334642610646,72.05674194618724,72.46422671999778,32.31746151312234,22.57323505964796,0
54.526965121724025,51.95734353926857,53.81163370360589,43.383406984477865,39.93042526541346,71.78134188184978,73.34719064125572,32.39323265107137,22.634432567240413,0
54.50494213711558,51.64547164467106,53.673795935486815,43.04744962260798,39.485239384086746,73.1297104520288,72.71812040858148,32.002671666727686,22.137321962082275,0
54.553596435860726,52.33270008143515,54.58776858603014,43.11186599848338,38.745913749834195,72.24205275185355,72.63646142102455,32.1226874216636,22.661594531656586,0
53.53740561157388,51.14531273254113,52.84484229282064,43.04006925083632,38.82411383158527,72.44479304727301,73.62651730759531,31.64817771513641,22.13576173120822,0
54.916935807986235,51.56589731174615,53.53238782544863,42.81061534409614,38.21336701606466,71.81550174290622,73.50181105999992,31.960547819037554,22.599754333713964,0
54.046746344532195,51.47246103672483,52.84050581550251,42.5950016110713,38.575095132600396,71.663491073543,73.1159119049793,32.22854986068748,22.3185822606329,0
54.417527218782276,52.37373521970884,53.331683715850886,43.72017491134984,39.46492244730548,72.16807474893115,73.60192370604464,31.83509231370931,22.186281856006556,0
54.98446480139375,52.701254987533325,53.43253858626639,42.687564259092746,38.186602177351006,72.66973821386013,73.56374815665926,32.37219287677992,22.849750035011038,0
55.30989788504224,52.16123152945096,54.12176587066504,43.23888272463128,39.27104899964609,72.3668789468265,72.49337488131607,31.3667642887081,22.021973033756343,0
55.38307921462421,52.94978622351335,53.57470590859375,43.266386396294564,38.860064873783045,72.93320522185432,73.2928392538108,31.78973888546348,22.016191269145995,0
54.96477721771755,52.474599305007814,54.256295922936424,43.01405558067536,38.55637762552806,72.526082966832,73.9710032114811,31.29776173228505,22.092945053747687,0
54.50613259925278,51.411190683086936,53.19955966871896,42.019180029100994,37.937110919361196,72.4850217920439,73.51509521160638,31.953923185122097,22.10678734010137,0
54.861356927073615,51.74386078746057,53.156636440455465,42.26413303937857,37.89819792438291,72.76686485161277,71.98357545939979,31.779310146358057,22.411109164602024,0
54.542969620030455,52.23457020736633,53.43804528373292,42.25481499275589,38.019829635391666,72.56670333923364,72.7691035529401,31.773789269940984,22.045722397123452,0
53.37675234981136,51.39967517611824,53.145726646755996,41.67688325094759,38.03307013967241,73.00553708801338,73.81496409578313,32.031083455384504,22.66405352335957,0
54.17318477730564,51.27094592362738,52.46473562422848,42.09998850845078,37.70558423089054,72.82781877707878,73.05082729202924,31.705694232605683,22.21656404791832,0
54.29203255346281,51.4585375725411,52.253904620272664,41.373399382918734,37.43868228942811,73.02210689548976,73.9020942870871,32.613782573845064,22.898458035910526,0
54.775876211156614,51.54127258100394,53.19888974547565,41.50703076337307,37.18127793842686,72.94098221350657,74.37617140215703,31.994505045311467,22.3799450219984,0
54.35725211738771,51.626582195482385,52.925541315019366,42.38497556944969,37.854520560415246,73.27873513203008,73.24552070817548,31.740365725229314,22.23579111453064,0
54.27254006517853,51.59644438598445,53.57755093096052,42.302464331150894,38.047753164369325,73.02862773554531,73.06662679415265,31.507584353920816,22.071901154723154,0
53.06324483926159,50.4531503402835,51.32109833200407,40.472758878480875,37.230811025381506,73.50323239592443,72.88319871774361,31.414676113011392,22.131405503781686,0
54.35025924114638,51.67701439499611,53.08985140862605,42.225274407988785,38.23723468534387,72.37382731281082,73.77579869146109,31.796154410668247,22.244714432597746,0
54.19371724091282,51.51952203231515,52.317328643106634,41.634854809508944,37.609985119027854,73.07650737537833,73.10541259155141,31.483507246498533,22.330916756213643,0
53.95692463866662,51.592436298757,53.514289377323685,42.01738609337628,37.65828187915311,71.98316035816805,73.21538172898852,31.91443683326964,22.192878167914206,0
54.54287065136092,51.72175441708086,52.47408385752897,41.45481415412363,37.19395785357919,73.1611653417347,72.87163214386722,31.56748057083503,22.26936824132802,0
54.014310199231154,51.3806162329448,53.09753322643312,40.654554000577306,36.14405543256675,72.72966625554835,73.2187223144567,31.54278333692128,22.192783396884696,0
54.03330793725166,51.680544956027454,52.68374824158443,41.54088799405518,37.92530998978566,73.18336296530248,73.09040107791702,31.574459666290576,22.348801848064813,0
53.18143555171623,50.621392887458846,51.69758570635417,40.60252938551849,36.62294970832681,73.56793897322184,72.46118867239869,31.467388940631878,22.051356571231643,0
53.410529555842515,50.525301564100396,51.931054176381025,40.45505202087068,36.46413157568856,73.14165321217813,73.04092909896517,31.568404370332182,22.16376790181729,0
53.52974910575102,51.62673246112349,51.545227414610046,40.873845030347624,36.84761478725,72.54735266351383,73.84111214297522,32.077729406313686,22.518029632433855,0
53.290448704278504,50.56861576036219,51.773256556969855,41.28468360183605,37.783260081201355,72.22205786130108,74.14992872143313,31.59009621480426,21.869883026327358,0
53.95276782927707,51.123885952749546,51.50971865276681,40.07605380427355,36.158298576677026,73.0460642265077,73.4291714547704,31.525201261037914,22.146406246652436,0
54.95487854501399,51.470994222091136,52.48092030023816,41.00656918678234,36.848152415490524,72.6468003319276,73.5060901448933,31.604035257960884,22.776806028050004,0
53.671389884019575,50.96742800404017,51.583934393843045,40.43305284493196,36.92948102228637,73.13297231924999,73.63862977702145,31.30451429499061,22.23499418921938,0
53.31934451282643,50.86548443118247,51.621016093005274,40.433117989831615,36.35090965774345,72.5588990251658,74.48299869053301,31.016518519517657,21.555586202734613,0
52.59894141000914,50.43717056143069,50.997475095523015,40.170792764621574,35.64623825703817,72.35831830995672,73.00248058611955,30.367863484668703,20.897400382855228,0
52.52574508181902,49.52461245879041,50.07603843118511,39.79554465402147,35.3578882524471,72.71266547699304,72.88170376893477,30.625755086900938,21.448465391101728,0
53.32343334703003,50.000052086483,51.10792456981264,40.42624229463103,36.32610512257943,73.09417868125178,73.49200296272609,31.432256869946205,22.219245377592195,0
53.12203968157525,50.56032630269684,50.63416160280171,40.53923016135792,36.57279875763706,72.9146571023875,73.71958544354636,31.284853898330383,21.89166812733863,0
52.961756419518686,50.34355942793974,51.21131474105246,38.994000825792455,35.34118440638693,72.45655691130261,73.51013165510616,31.09564301669502,22.144789427908485,0
52.78202583748567,50.94045822534937,51.79931344279274,39.205387342963306,35.00935793937623,73.77258467329719,72.84853249000554,31.814049744047146,22.11378517188202,0
53.13088855196318,50.96965354354523,51.65681802627132,40.635556567467994,36.50442330607512,72.81186881619485,73.9768478176571,31.05992492779647,21.786941974909617,0
53.24109536434646,50.244187365204496,50.87398004455381,40.49536389865043,36.2029324937269,71.75892466170815,73.46866785867337,30.326044154213026,21.20650595054577,0
53.008110955807005,50.315291498220226,51.27750378011885,39.82352536093869,36.1752870420944,73.36426480291345,73.81786941703793,31.223635936170812,22.002827955039123,0
52.58278679199967,49.58232960751392,50.49769013108404,39.033673449771015,35.51503198559891,72.90052549832566,74.31967123584403,31.310249300507593,22.077158475295043,0
51.63793226869458,48.87082834565509,49.98588818732068,38.45373521858134,35.19584033240777,72.82845890738795,72.8138761855227,31.141045137654157,22.036458572849746,0
52.00980676930548,49.365039882509876,50.58738245321822,38.675387044044136,34.913308843921456,72.82584545005398,72.68823430926076,31.240386399301755,21.843483647488963,0
52.124739346985784,49.491830500951025,50.66429510387379,38.462030225438994,35.175416000684216,72.83566330726387,73.83173948336005,30.32166393261244,21.476723210337347,0
51.56912428676403,49.04283379782223,50.551854494459484,38.64457213520998,34.57224416625941,73.76921395646283,72.53290988629888,30.840220372991187,21.657150717259803,0
52.247153516099765,49.27437389804319,50.68975654259505,39.74160550650359,35.83222750327335,73.17335052615168,73.35104904068317,30.52433631610425,21.638979369558367,0
52.59425588389783,50.470539994958116,51.49510127321997,39.24513124270593,35.00237237507458,73.0773094723726,73.26582645646265,30.89146400700592,21.92395398368477,0
52.69268972341018,49.71424813525102,51.48807708620456,39.703803619926205,35.90542348035747,72.82146371484808,73.73153504100532,31.151496696131563,21.80970891585488,0
52.018949272829715,49.550114808664134,50.49393680196471,38.221295909829436,34.48458940042015,73.82245879624996,73.21833549682603,30.545527013508696,21.247088642520794,0
52.14005905758043,48.92598820801292,50.48263963426191,38.07554692422164,33.531838198990144,73.38475120177156,73.79679998815617,30.811721473502203,21.608941337239298,0
51.30161863141265,48.58715358539253,50.15350060167795,38.38326553925884,34.87782110239839,73.4625517921672,73.01639570810384,30.313305885925963,21.417442917627294,0
52.21149528181135,49.10058852128573,50.58771178571063,38.67984457553503,35.0684651253638,73.11152193786906,72.92757004214245,30.53074171086582,21.070510339580338,0
50.80983110953682,47.68468353358954,49.465314753272,37.96827093713809,34.0047513444688,73.4764937031166,73.55661616057597,30.341250085476123,21.139908135758912,0
50.91195836381742,48.85986671138044,50.15654106250237,38.94171104927381,35.13190530169134,73.17687742056866,73.59762603019995,30.995111634986117,21.833097284445902,0
51.538694875508895,49.174624170246666,50.250747033072564,37.97964245309994,33.73355568546703,72.79807400851622,73.6902448602086,30.08996505997262,20.54539505919884,0
51.146777422793924,48.41884055624492,49.6162183150266,38.03310476329214,33.99872813526997,73.17153244176123,74.27973093073993,30.399298921456406,21.072676882036372,0
50.53799235272242,48.45060757421673,49.676888629940485,37.270744042008154,34.044393466874745,74.0381454580171,74.17719426390174,30.742375468906566,21.397057442177616,0
49.93822973074517,47.660416978906284,50.02432315126005,36.80170611663425,32.77523155941034,73.09396193585233,73.75928973493762,29.70670188081275,20.777993726507738,0
50.46175295650301,47.62848207479173,49.98957132432113,37.512874852761485,33.764451262754854,73.6292593880089,73.9344148721761,30.37804612037382,21.200270260983842,0
49.44405784095974,47.61591940921276,49.8358242089413,36.17465908580258,32.13828487674955,73.59165757488506,73.65667021846562,30.24037639644572,21.107683992562734,0
50.59704847623622,48.46760406737045,50.392412612321834,37.64729608731776,33.983950044622446,73.27886698427011,74.11087972902698,29.960969434795427,20.706458684736123,0
50.96248662349959,48.37132949122197,50.4914669336819,38.234791042662906,34.58013546998849,73.82695484006943,73.69824322166218,30.488363539639554,21.69580740592949,0
48.8836254986803,47.113146792644784,49.281509269937224,36.82786816053228,33.362320409417194,71.91291183440622,73.23499977535556,30.596474620204976,21.29595742966936,0
51.28117047796032,48.71208883184319,50.99043575766465,37.642457579810944,34.01860702291666,72.0816625532464,73.12935349226876,30.237199988149317,20.785435149155507,0
49.75151751229516,47.56204620127541,50.042355317787,37.394700399020266,34.08328102118743,73.86391285853706,74.07518778886643,29.90887407182542,21.163262322116022,0
50.143133071020415,47.39550287929844,49.10538808603192,36.57950788648543,32.755348616700644,72.67610549816253,73.40191209775386,29.52192841465586,20.510332564245093,0
49.13445725694593,46.43188421615672,49.52330483021359,35.97510868802479,32.06011546989474,73.05519431792153,74.44525763946857,29.968122530282663,20.73526677048984,0
50.84029493323062,47.723219479372595,50.84562468500853,37.3711894217839,33.45791866325855,73.87375802073427,72.92769043195122,29.82619078422062,21.0139349999353,0
50.02596808556728,47.329655915123226,50.01198935626766,36.902995598809156,32.808826794019524,73.09712561780977,74.09832927086049,29.802616454949515,20.758060983857455,0
49.88253017285243,47.790053858303935,50.78778519094164,36.630795494868735,32.991349853040155,73.84060757172746,73.25171305116795,29.639724196731486,20.781504236842878,0
49.59901135364848,47.04615356814533,50.720639347976594,37.75166521725631,33.93461220135493,72.79985728913735,73.66058422303551,29.571723659552518,20.57349509727964,0
50.18298981082973,46.851039597029306,50.23518586884209,36.22695948742087,32.74752474127775,73.2997696984336,72.79772993554089,29.714383429877053,20.707481867404685,0
48.64055931829816,46.10930079831031,49.410561916409904,36.13350854220888,32.03528524621848,73.01840722962102,72.52064141775142,29.29489953860839,20.30791461830225,0
48.85295632392693,46.38367339402055,49.29092224721967,36.29505474302225,32.661645556322355,73.73184549071473,74.17082512333107,29.933979693407586,20.710982539822165,0
48.33117802323779,46.57545417394089,50.05157629764714,35.28677317873349,32.12244012045488,72.85258242948618,73.20208422096867,29.352998757908708,21.241409025897187,0
49.504024883799524,46.75117978894034,50.5844900368989,37.049944192213836,33.51661860662584,72.49777230286703,73.90435730356316,29.574720567427597,20.53670707759895,0
48.723569005790914,46.54807309837762,49.55942052341806,35.93291943548586,31.770966729216234,72.742321427159,73.07334630636284,29.40314322242597,20.289635744562947,0
49.17397969074208,46.85063894096756,50.47198849544591,36.49840836666941,32.84505484305813,72.760384993407,73.88448300513612,29.655027871496017,20.98461127635144,0
49.09987827096095,46.34337147314094,50.327762154127875,36.544835162240936,32.67051915788114,72.6439905257481,73.16601065894464,29.598374833822803,20.7721657129868,0
47.64087497681497,45.64448310086223,48.49072192576792,34.634842836660354,31.175217118616604,72.61843261774399,72.76394097565756,29.53188598141475,20.67580269771631,0
49.22407048122417,46.374858218378876,50.32123604875652,35.959624373687994,32.24946598464853,73.51855625348166,73.68093495514593,28.989409882098055,20.195003891514197,0
48.654259704027574,46.75868796160593,50.380828782811115,36.7962713129403,33.638433104373085,73.65618628407897,73.81816135010548,29.24293308550572,20.388748330465692,0
47.74688347630159,45.532993362885065,49.717791057994496,35.56108491451893,32.03069037788366,73.14249522496499,73.65390246053657,29.742247580449305,20.760096688888392,0
47.67401633129189,45.71903474606366,50.59691764653865,34.74246533383137,31.36324641479636,72.61679831751846,73.24879324822666,29.120227518701945,20.611466567171387,0
47.92984942663555,45.17087075583709,49.426239277209596,35.459293985599174,31.90014550434847,72.64205677522233,72.43388314683905,29.499142497179534,20.599726798984573,0
48.12663045146937,45.824229242831606,49.62268153255448,35.812869553411474,32.373917782855585,71.89090335372167,72.7606399562542,29.143238487277724,20.62906138122104,0
47.3726060835778,45.88277525419417,49.40656422052565,35.47081553265484,31.858668378635883,73.11016759942589,72.93057073255122,29.01564935695681,20.30022136657953,0
47.936397450189446,45.6458266130871,49.48949839439102,34.87762469893387,31.621917572841262,72.57160491492544,73.13856977804564,29.12723541371803,20.348035710322993,0
47.87635662454804,45.31971479321006,49.07685535690014,35.45676412509463,31.793510067740097,73.6408458292451,73.81888758970766,28.784702266630344,19.945023911651187,0
47.612179329930086,44.714701171486894,48.642789516893586,34.89358842886785,31.817165597979315,72.20824551831757,73.1802574989406,29.26784607576097,20.916437554985244,0
47.03913707487637,45.30228950996703,47.90329567843271,35.52397576931958,32.12051232138178,72.59281513579184,72.17074522302619,28.705667386153884,20.096962773439635,0
48.560626079206926,46.28272558817284,50.774574046134006,36.60664715036995,32.90021525043993,72.8325823786836,71.91337848445873,29.092358464528473,20.3644065173145,0
47.17340666648318,44.52199380520303,48.07555707814738,35.17137888649939,31.90686854717603,73.10403377614858,72.84591448325124,29.214729626965163,20.82208449574615,0
47.49514242729088,44.81395204638582,48.5406898193281,35.71334799280259,32.28992220778704,73.7636325238376,72.92075119051846,28.984239894414422,20.372269150972574,0
46.47675586748486,43.8410844216148,48.742573226233624,35.82894359541859,32.49424378123518,72.16737085722022,73.33902858668529,28.651691447596843,20.161628422832905,0
47.10386130080742,44.325688853217216,48.48944038195053,34.51155499616356,31.086122660171178,72.69173090339658,72.41841945474566,28.844501033386734,20.203096824007265,0
46.8921414371371,44.573203452181495,50.10520169187949,35.33623412389401,31.730254381181012,72.11841700249188,72.4364674869849,28.535448323301587,19.819994187039427,0
47.51038564746877,44.81627481410213,48.5277302707697,35.72085097595309,32.18934873309975,73.21696816179305,73.33741131367024,28.659784346465006,20.305200995992266,0
46.64057736950749,44.17158924302063,49.59988169999125,35.06090059506016,31.404697552988612,72.48772643009882,73.76020710185496,28.53422942311352,19.69068988892047,0
47.63154441405106,44.60781060747168,49.70450862025758,34.4142044114649,31.26658256367709,72.74839433203041,72.09350059588668,28.431445540914673,19.70666377000484,0
46.83004514416735,44.22075939875602,49.3292660327055,35.31414847866911,32.22348967513242,72.70247983281897,72.67264484108988,28.818185681754287,20.01732061225076,0
